Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_3_T1_1 Spectral Count	ALS_3_T2_2 Spectral Count	ALS_3_T3_3 Spectral Count	ALS_3_T4_4 Spectral Count	ALS_3_T1_1 Unique Spectral Count	ALS_3_T2_2 Unique Spectral Count	ALS_3_T3_3 Unique Spectral Count	ALS_3_T4_4 Unique Spectral Count	ALS_3_T1_1 Total Spectral Count	ALS_3_T2_2 Total Spectral Count	ALS_3_T3_3 Total Spectral Count	ALS_3_T4_4 Total Spectral Count	ALS_3_T1_1 Intensity	ALS_3_T2_2 Intensity	ALS_3_T3_3 Intensity	ALS_3_T4_4 Intensity	ALS_3_T1_1 MaxLFQ Intensity	ALS_3_T2_2 MaxLFQ Intensity	ALS_3_T3_3 MaxLFQ Intensity	ALS_3_T4_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q15904|VAS1_HUMAN	Q15904	VAS1_HUMAN	ATP6AP1	470	Homo sapiens	1:Experimental evidence at protein level	V-type proton ATPase subunit S1	1.0	0.999	7	20	20	20	7	5	4	4	7	5	4	4	7	5	4	4	1.3583222E7	5782640.0	9518738.0	8289913.0	4917580.0	2818143.8	3528116.2	4038419.0	
sp|Q16270|IBP7_HUMAN	Q16270	IBP7_HUMAN	IGFBP7	282	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 7	1.0	0.999	5	25	25	25	7	5	6	7	7	5	6	7	7	5	6	7	7.2800656E7	5.2931884E7	6.727712E7	5.8057032E7	3.3874352E7	2.53603E7	3.0765048E7	2.314805E7	
sp|Q16568|CART_HUMAN	Q16568	CART_HUMAN	CARTPT	116	Homo sapiens	1:Experimental evidence at protein level	Cocaine- and amphetamine-regulated transcript protein	0.9658	0.9987	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1053909.4	563717.44	737299.6	525353.25	0.0	0.0	0.0	0.0	
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	Homo sapiens	1:Experimental evidence at protein level	Extracellular matrix protein 1	1.0	0.9989	7	20	20	20	6	4	5	5	6	4	5	5	6	4	5	5	1.0211646E7	9116903.0	9721968.0	8987965.0	4155822.0	3827253.2	3725503.2	3681269.0	
sp|Q16620|NTRK2_HUMAN	Q16620	NTRK2_HUMAN	NTRK2	822	Homo sapiens	1:Experimental evidence at protein level	BDNF/NT-3 growth factors receptor	0.9588	0.9985	1	3	3	3	0	1	1	1	0	1	1	1	0	1	1	1	679865.0	450701.0	490550.66	657710.44	0.0	0.0	0.0	0.0	
sp|Q16653|MOG_HUMAN	Q16653	MOG_HUMAN	MOG	247	Homo sapiens	1:Experimental evidence at protein level	Myelin-oligodendrocyte glycoprotein	1.0	0.9986	2	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	1073177.9	1316452.6	1011015.56	1706982.8	662013.1	761137.1	629037.2	1031449.4	
sp|Q16674|MIA_HUMAN	Q16674	MIA_HUMAN	MIA	131	Homo sapiens	1:Experimental evidence at protein level	Melanoma-derived growth regulatory protein	0.5817	0.9748	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	755830.75	836544.5	735875.56	594077.6	0.0	0.0	0.0	0.0	
sp|Q16769|QPCT_HUMAN	Q16769	QPCT_HUMAN	QPCT	361	Homo sapiens	1:Experimental evidence at protein level	Glutaminyl-peptide cyclotransferase	1.0	0.999	4	8	8	8	3	1	1	3	3	1	1	3	3	1	1	3	3791595.0	2594077.2	2993268.0	3857447.2	1778489.2	1246149.8	1384914.8	1724843.1	
sp|Q16849|PTPRN_HUMAN	Q16849	PTPRN_HUMAN	PTPRN	979	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase-like N	1.0	0.998	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	3633066.0	2857834.8	2844375.0	3686370.5	2154986.2	1787953.4	1778348.6	2314531.2	
sp|Q24JP5|T132A_HUMAN	Q24JP5	T132A_HUMAN	TMEM132A	1023	Homo sapiens	1:Experimental evidence at protein level	Transmembrane protein 132A	1.0	0.9988	5	7	7	7	5	0	1	1	5	0	1	1	5	0	1	1	1457414.8	1748746.2	1377172.0	1348078.8	634135.4	669811.3	623761.56	575784.56	
sp|Q4G0X9|CCD40_HUMAN	Q4G0X9	CCD40_HUMAN	CCDC40	1142	Homo sapiens	1:Experimental evidence at protein level	Coiled-coil domain-containing protein 40	0.9998	0.963	1	4	4	4	1	0	2	1	1	0	2	1	1	0	2	1	876329.1	0.0	1432326.8	460179.03	446749.9	0.0	730016.94	0.0	
sp|Q53EL9|SEZ6_HUMAN	Q53EL9	SEZ6_HUMAN	SEZ6	994	Homo sapiens	1:Experimental evidence at protein level	Seizure protein 6 homolog	1.0	0.9988	4	11	11	11	3	3	3	2	3	3	3	2	3	3	3	2	2543612.8	3754769.0	2269518.5	3340982.0	1185556.1	1565946.6	1213535.9	1520404.6	
sp|Q5FWE3|PRRT3_HUMAN	Q5FWE3	PRRT3_HUMAN	PRRT3	981	Homo sapiens	1:Experimental evidence at protein level	Proline-rich transmembrane protein 3	1.0	0.999	2	4	4	4	0	2	1	1	0	2	1	1	0	2	1	1	2398104.2	1921976.0	2524438.2	2082398.8	1658675.9	1436594.9	1752324.0	1672341.1	
sp|Q5JPH6|SYEM_HUMAN	Q5JPH6	SYEM_HUMAN	EARS2	523	Homo sapiens	1:Experimental evidence at protein level	Nondiscriminating glutamyl-tRNA synthetase EARS2, mitochondrial	0.6247	0.9789	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	589270.44	594720.06	994075.25	771811.2	0.0	0.0	0.0	0.0	
sp|Q5KU26|COL12_HUMAN	Q5KU26	COL12_HUMAN	COLEC12	742	Homo sapiens	1:Experimental evidence at protein level	Collectin-12	1.0	0.9989	3	8	8	8	2	1	3	2	2	1	3	2	2	1	3	2	2553958.2	2533561.2	2515185.5	3352556.2	1357911.4	1342986.0	1339294.5	1784481.0	
sp|Q5T848|MGLYR_HUMAN	Q5T848	MGLYR_HUMAN	GPR158	1215	Homo sapiens	1:Experimental evidence at protein level	Metabotropic glycine receptor	0.9503	0.9981	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1657619.1	1540555.8	1496689.9	1598150.2	0.0	0.0	0.0	0.0	
sp|Q5VU97|CAHD1_HUMAN	Q5VU97	CAHD1_HUMAN	CACHD1	1274	Homo sapiens	1:Experimental evidence at protein level	VWFA and cache domain-containing protein 1	1.0	0.9989	2	2	2	2	0	0	2	0	0	0	2	0	0	0	2	0	931368.5	826350.44	1156296.0	887970.44	638986.56	538528.25	843168.3	596375.1	
sp|Q6EMK4|VASN_HUMAN	Q6EMK4	VASN_HUMAN	VASN	673	Homo sapiens	1:Experimental evidence at protein level	Vasorin	1.0	0.9983	2	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	1364115.2	1215151.5	1596737.1	1345730.0	782264.7	716682.8	941869.44	809632.9	
sp|Q6FHJ7|SFRP4_HUMAN	Q6FHJ7	SFRP4_HUMAN	SFRP4	346	Homo sapiens	1:Experimental evidence at protein level	Secreted frizzled-related protein 4	0.6752	0.983	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	761013.06	346419.6	374552.62	935388.06	0.0	0.0	0.0	0.0	
sp|Q6MZW2|FSTL4_HUMAN	Q6MZW2	FSTL4_HUMAN	FSTL4	842	Homo sapiens	1:Experimental evidence at protein level	Follistatin-related protein 4	1.0	0.9989	7	9	8	9	7	0	2	0	6	0	2	0	7	0	2	0	2029798.8	1339394.0	1660278.2	1426129.6	927029.56	618016.94	792696.56	605229.1	
sp|Q6NW40|RGMB_HUMAN	Q6NW40	RGMB_HUMAN	RGMB	437	Homo sapiens	1:Experimental evidence at protein level	Repulsive guidance molecule B	0.7599	0.9888	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	713291.25	479328.72	574817.3	485286.4	0.0	0.0	0.0	0.0	
sp|Q6UX71|PXDC2_HUMAN	Q6UX71	PXDC2_HUMAN	PLXDC2	529	Homo sapiens	1:Experimental evidence at protein level	Plexin domain-containing protein 2	1.0	0.999	6	18	18	18	6	4	6	2	6	4	6	2	6	4	6	2	4022975.0	3747112.0	4394623.0	4251602.0	1447263.5	1405180.4	1582363.6	1719503.8	
sp|Q6UX73|CP089_HUMAN	Q6UX73	CP089_HUMAN	C16orf89	402	Homo sapiens	1:Experimental evidence at protein level	UPF0764 protein C16orf89	1.0	0.999	7	20	20	20	5	5	5	5	5	5	5	5	5	5	5	5	3066092.5	3350548.0	2942877.2	3785737.2	1736402.4	1605837.5	1613605.5	1605414.0	
sp|Q6UXB8|PI16_HUMAN	Q6UXB8	PI16_HUMAN	PI16	463	Homo sapiens	1:Experimental evidence at protein level	Peptidase inhibitor 16	1.0	0.9989	3	6	6	6	5	0	1	0	5	0	1	0	5	0	1	0	3685870.2	3713460.5	3163780.0	3471457.8	2226584.0	2151048.2	1806352.4	2339420.0	
sp|Q6UXD5|SE6L2_HUMAN	Q6UXD5	SE6L2_HUMAN	SEZ6L2	910	Homo sapiens	1:Experimental evidence at protein level	Seizure 6-like protein 2	1.0	0.9986	4	11	11	11	4	1	3	3	4	1	3	3	4	1	3	3	2902171.0	2706018.5	2974604.2	2657025.5	1343391.5	1304265.1	1345311.9	1248355.1	
sp|Q6ZMI3|GLDN_HUMAN	Q6ZMI3	GLDN_HUMAN	GLDN	551	Homo sapiens	1:Experimental evidence at protein level	Gliomedin	1.0	0.998	5	9	9	9	3	3	2	1	3	3	2	1	3	3	2	1	2521949.8	1614241.6	2019017.0	1702466.9	914479.25	705894.5	828202.75	763776.8	
sp|Q6ZSJ9|SHSA6_HUMAN	Q6ZSJ9	SHSA6_HUMAN	SHISA6	500	Homo sapiens	1:Experimental evidence at protein level	Protein shisa-6	0.9729	0.999	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	2118442.8	2115659.8	1955281.2	2655174.0	0.0	0.0	0.0	0.0	
sp|Q6ZVL6|K154L_HUMAN	Q6ZVL6	K154L_HUMAN	KIAA1549L	1849	Homo sapiens	1:Experimental evidence at protein level	UPF0606 protein KIAA1549L	0.6797	0.9834	1	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	577235.0	482366.12	591327.75	640654.94	0.0	0.0	0.0	0.0	
sp|Q7Z3B1|NEGR1_HUMAN	Q7Z3B1	NEGR1_HUMAN	NEGR1	354	Homo sapiens	1:Experimental evidence at protein level	Neuronal growth regulator 1	1.0	0.999	5	9	9	9	2	3	3	1	2	3	3	1	2	3	3	1	1.5224276E7	1.1315328E7	1.7197604E7	1.3319124E7	8047612.0	6247156.0	7706883.0	6968729.0	
sp|Q7Z7M0|MEGF8_HUMAN	Q7Z7M0	MEGF8_HUMAN	MEGF8	2845	Homo sapiens	1:Experimental evidence at protein level	Multiple epidermal growth factor-like domains protein 8	1.0	0.999	10	28	28	28	7	8	8	5	7	8	8	5	7	8	8	5	3644694.0	2401816.0	3565436.5	2660698.5	1985625.5	1644632.6	1844579.5	1716357.2	
sp|Q86UD1|OAF_HUMAN	Q86UD1	OAF_HUMAN	OAF	273	Homo sapiens	1:Experimental evidence at protein level	Out at first protein homolog	1.0	0.9967	2	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	1183248.6	992479.25	1082015.0	963610.0	704251.94	620111.75	660304.0	606403.56	
sp|Q86UN3|R4RL2_HUMAN	Q86UN3	R4RL2_HUMAN	RTN4RL2	420	Homo sapiens	1:Experimental evidence at protein level	Reticulon-4 receptor-like 2	1.0	0.9935	2	3	3	3	0	1	1	1	0	1	1	1	0	1	1	1	0.0	1488067.5	1219161.1	505947.7	0.0	0.0	0.0	0.0	
sp|Q86UX2|ITIH5_HUMAN	Q86UX2	ITIH5_HUMAN	ITIH5	942	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H5	1.0	0.9987	9	19	19	19	9	2	7	1	9	2	7	1	9	2	7	1	3974578.5	2793907.5	3936150.5	4256314.0	1636309.4	1336258.6	1543166.0	1730263.0	
sp|Q86Y07|VRK2_HUMAN	Q86Y07	VRK2_HUMAN	VRK2	508	Homo sapiens	1:Experimental evidence at protein level	Serine/threonine-protein kinase VRK2	0.4239	0.9535	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1820512.4	1626070.4	2100329.8	1759231.0	0.0	0.0	0.0	0.0	
sp|Q86Y38|XYLT1_HUMAN	Q86Y38	XYLT1_HUMAN	XYLT1	959	Homo sapiens	1:Experimental evidence at protein level	Xylosyltransferase 1	0.9202	0.9969	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	886758.6	1431266.5	1216337.0	1272028.0	0.0	0.0	0.0	0.0	
sp|Q8IUK5|PLDX1_HUMAN	Q8IUK5	PLDX1_HUMAN	PLXDC1	500	Homo sapiens	1:Experimental evidence at protein level	Plexin domain-containing protein 1	0.9999	0.9984	1	2	2	2	1	0	0	1	1	0	0	1	1	0	0	1	363471.75	501604.44	379738.8	509077.88	0.0	0.0	0.0	0.0	
sp|Q8IV08|PLD3_HUMAN	Q8IV08	PLD3_HUMAN	PLD3	490	Homo sapiens	1:Experimental evidence at protein level	5'-3' exonuclease PLD3	1.0	0.9982	5	10	10	10	3	1	5	1	3	1	5	1	3	1	5	1	2396945.0	1564470.6	2199992.5	1853188.5	865141.9	616986.25	841392.25	754312.8	
sp|Q8IW52|SLIK4_HUMAN	Q8IW52	SLIK4_HUMAN	SLITRK4	837	Homo sapiens	1:Experimental evidence at protein level	SLIT and NTRK-like protein 4	0.9362	0.9976	1	2	2	2	1	0	0	1	1	0	0	1	1	0	0	1	496127.72	409227.78	484015.03	590623.3	0.0	0.0	0.0	0.0	
sp|Q8IWU5|SULF2_HUMAN	Q8IWU5	SULF2_HUMAN	SULF2	870	Homo sapiens	1:Experimental evidence at protein level	Extracellular sulfatase Sulf-2	1.0	0.999	2	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	3993782.5	5411024.0	3955677.5	5075985.0	3299330.5	4294210.5	2881165.5	4165550.5	
sp|Q8IWV2|CNTN4_HUMAN	Q8IWV2	CNTN4_HUMAN	CNTN4	1026	Homo sapiens	1:Experimental evidence at protein level	Contactin-4	1.0	0.9853	2	4	2	4	2	1	1	0	1	0	1	0	2	1	1	0	826294.4	1038542.44	404939.2	971536.1	518524.97	590482.3	0.0	599357.6	
sp|Q8N0W4|NLGNX_HUMAN	Q8N0W4	NLGNX_HUMAN	NLGN4X	816	Homo sapiens	1:Experimental evidence at protein level	Neuroligin-4, X-linked	0.7575	0.9886	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	490459.6	299146.0	373743.0	290829.3	0.0	0.0	0.0	0.0	sp|Q8NFZ3|NLGNY_HUMAN, sp|Q8NFZ4|NLGN2_HUMAN, sp|Q9NZ94|NLGN3_HUMAN
sp|Q8N114|SHSA5_HUMAN	Q8N114	SHSA5_HUMAN	SHISA5	240	Homo sapiens	1:Experimental evidence at protein level	Protein shisa-5	0.4528	0.9584	1	2	2	2	1	0	0	1	1	0	0	1	1	0	0	1	0.0	0.0	0.0	1576588.1	0.0	0.0	0.0	0.0	
sp|Q8N126|CADM3_HUMAN	Q8N126	CADM3_HUMAN	CADM3	398	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 3	1.0	0.999	6	18	18	18	7	3	5	3	7	3	5	3	7	3	5	3	1.3667165E7	1.1454908E7	1.110813E7	1.1778253E7	4841162.0	4368380.0	4205342.0	4661090.5	
sp|Q8N3J6|CADM2_HUMAN	Q8N3J6	CADM2_HUMAN	CADM2	435	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 2	0.8294	0.9927	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8N8Y2|VA0D2_HUMAN	Q8N8Y2	VA0D2_HUMAN	ATP6V0D2	350	Homo sapiens	1:Experimental evidence at protein level	V-type proton ATPase subunit d 2	0.6411	0.9803	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	414051.0	417126.62	703210.8	768456.9	0.0	0.0	0.0	0.0	
sp|Q8NBJ4|GOLM1_HUMAN	Q8NBJ4	GOLM1_HUMAN	GOLM1	401	Homo sapiens	1:Experimental evidence at protein level	Golgi membrane protein 1	1.0	0.9987	5	12	12	12	3	4	4	1	3	4	4	1	3	4	4	1	3320552.8	2793640.2	4215995.0	2447949.0	2434914.2	2106823.2	2508185.8	1797877.5	
sp|Q8NFZ8|CADM4_HUMAN	Q8NFZ8	CADM4_HUMAN	CADM4	388	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 4	1.0	0.999	4	16	16	16	5	3	4	4	5	3	4	4	5	3	4	4	1.3219647E7	1.0180128E7	1.3265298E7	1.2500596E7	4793930.5	4407491.5	5227802.5	5007038.5	
sp|Q8TAG5|VTM2A_HUMAN	Q8TAG5	VTM2A_HUMAN	VSTM2A	236	Homo sapiens	1:Experimental evidence at protein level	V-set and transmembrane domain-containing protein 2A	1.0	0.999	3	13	13	13	4	3	3	3	4	3	3	3	4	3	3	3	9494048.0	1.0064638E7	1.0950565E7	1.34282E7	4438550.5	4937056.5	4774795.5	6816965.5	
sp|Q8TBP5|F174A_HUMAN	Q8TBP5	F174A_HUMAN	FAM174A	190	Homo sapiens	1:Experimental evidence at protein level	Membrane protein FAM174A	0.8102	0.9917	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	563256.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8TCZ2|C99L2_HUMAN	Q8TCZ2	C99L2_HUMAN	CD99L2	262	Homo sapiens	1:Experimental evidence at protein level	CD99 antigen-like protein 2	1.0	0.999	5	16	16	16	3	3	4	6	3	3	4	6	3	3	4	6	1.2463038E7	1.507298E7	6468091.5	1.36917E7	5309194.5	7618784.5	5913523.5	6931841.0	
sp|Q8TDQ0|HAVR2_HUMAN	Q8TDQ0	HAVR2_HUMAN	HAVCR2	301	Homo sapiens	1:Experimental evidence at protein level	Hepatitis A virus cellular receptor 2	0.6189	0.9784	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	318602.53	299755.2	376791.84	215399.38	0.0	0.0	0.0	0.0	
sp|Q8TEU8|WFKN2_HUMAN	Q8TEU8	WFKN2_HUMAN	WFIKKN2	576	Homo sapiens	1:Experimental evidence at protein level	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2	1.0	0.9984	3	10	10	10	3	2	2	3	3	2	2	3	3	2	2	3	1760981.2	2203525.5	1968683.2	2259761.2	1032896.3	1263401.0	1151938.8	1285797.5	
sp|Q8WVQ1|CANT1_HUMAN	Q8WVQ1	CANT1_HUMAN	CANT1	401	Homo sapiens	1:Experimental evidence at protein level	Soluble calcium-activated nucleotidase 1	1.0	0.9973	5	10	10	10	5	0	2	3	5	0	2	3	5	0	2	3	1847445.0	910531.5	1360918.2	1945118.5	765289.44	737104.3	684917.44	794198.2	
sp|Q8WXD2|SCG3_HUMAN	Q8WXD2	SCG3_HUMAN	SCG3	468	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-3	1.0	0.999	28	87	87	87	22	21	22	22	22	21	22	22	22	21	22	22	2.6531976E7	2.325886E7	2.6540016E7	2.2851172E7	1.0254257E7	1.0221637E7	9831186.0	9527890.0	
sp|Q8WZA1|PMGT1_HUMAN	Q8WZA1	PMGT1_HUMAN	POMGNT1	660	Homo sapiens	1:Experimental evidence at protein level	Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1	1.0	0.9945	4	7	7	7	3	0	4	0	3	0	4	0	3	0	4	0	1180984.6	1098399.9	1244446.1	1187774.0	461847.5	448376.62	473832.7	459884.28	
sp|Q92520|FAM3C_HUMAN	Q92520	FAM3C_HUMAN	FAM3C	227	Homo sapiens	1:Experimental evidence at protein level	Protein FAM3C	1.0	0.999	8	41	41	41	12	12	8	9	12	12	8	9	12	12	8	9	2.987793E7	2.6750114E7	3.2163016E7	3.0445896E7	1.345392E7	1.1579602E7	1.3463409E7	1.3086245E7	
sp|Q92563|TICN2_HUMAN	Q92563	TICN2_HUMAN	SPOCK2	424	Homo sapiens	1:Experimental evidence at protein level	Testican-2	1.0	0.999	3	5	5	5	2	2	1	0	2	2	1	0	2	2	1	0	2351215.0	2114731.0	2233735.0	2121077.2	1078956.8	1006237.56	1091760.6	1100100.8	
sp|Q92673|SORL_HUMAN	Q92673	SORL_HUMAN	SORL1	2214	Homo sapiens	1:Experimental evidence at protein level	Sortilin-related receptor	0.4899	0.9639	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	418764.6	0.0	380725.12	0.0	0.0	0.0	0.0	0.0	
sp|Q92743|HTRA1_HUMAN	Q92743	HTRA1_HUMAN	HTRA1	480	Homo sapiens	1:Experimental evidence at protein level	Serine protease HTRA1	1.0	0.9977	2	2	2	2	1	0	0	1	1	0	0	1	1	0	0	1	830386.6	190760.16	810993.56	1056824.0	558837.5	0.0	536672.9	579376.3	
sp|Q92765|SFRP3_HUMAN	Q92765	SFRP3_HUMAN	FRZB	325	Homo sapiens	1:Experimental evidence at protein level	Secreted frizzled-related protein 3	1.0	0.9972	2	6	6	6	1	2	2	1	1	2	2	1	1	2	2	1	1346320.1	2985460.5	2791769.5	1218745.0	0.0	1841885.4	1733028.4	0.0	
sp|Q92820|GGH_HUMAN	Q92820	GGH_HUMAN	GGH	318	Homo sapiens	1:Experimental evidence at protein level	Gamma-glutamyl hydrolase	1.0	0.9983	6	14	14	14	4	4	4	2	4	4	4	2	4	4	4	2	3077259.0	2911775.0	2866223.0	2688139.0	1310877.2	1221152.4	1314729.1	1301555.4	
sp|Q92823|NRCAM_HUMAN	Q92823	NRCAM_HUMAN	NRCAM	1304	Homo sapiens	1:Experimental evidence at protein level	Neuronal cell adhesion molecule	1.0	0.999	32	125	125	125	38	28	29	30	38	28	29	30	38	28	29	30	3.2745768E7	2.8372196E7	3.0698372E7	3.576676E7	1.2449447E7	1.1296248E7	1.123583E7	1.2588006E7	
sp|Q92859|NEO1_HUMAN	Q92859	NEO1_HUMAN	NEO1	1461	Homo sapiens	1:Experimental evidence at protein level	Neogenin	1.0	0.999	15	44	44	44	12	10	12	10	12	10	12	10	12	10	12	10	6542417.5	4209485.0	5617725.5	4502039.0	2382122.2	2169427.0	2214120.2	2012182.0	
sp|Q92876|KLK6_HUMAN	Q92876	KLK6_HUMAN	KLK6	244	Homo sapiens	1:Experimental evidence at protein level	Kallikrein-6	1.0	0.999	5	26	26	26	7	7	6	6	7	7	6	6	7	7	6	6	1.02275608E8	9.4740944E7	9.5679384E7	9.819492E7	5.8456928E7	4.537822E7	4.6937E7	4.691918E7	
sp|Q92932|PTPR2_HUMAN	Q92932	PTPR2_HUMAN	PTPRN2	1015	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase N2	1.0	0.9973	2	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	1821783.2	1272026.9	1690496.6	1681491.6	1301817.8	950183.2	1164684.1	1207265.5	
sp|Q92954|PRG4_HUMAN	Q92954	PRG4_HUMAN	PRG4	1404	Homo sapiens	1:Experimental evidence at protein level	Proteoglycan 4	1.0	0.9988	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	2319654.0	1233675.9	1129050.4	1286676.6	947829.6	478864.3	447276.28	488190.97	
sp|Q969P0|IGSF8_HUMAN	Q969P0	IGSF8_HUMAN	IGSF8	613	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin superfamily member 8	1.0	0.999	5	8	8	8	2	3	2	1	2	3	2	1	2	3	2	1	2656794.0	2676093.0	3493250.0	2816095.0	1533809.2	1458102.9	2208689.2	1537067.6	
sp|Q96A32|MYL11_HUMAN	Q96A32	MYL11_HUMAN	MYL11	169	Homo sapiens	1:Experimental evidence at protein level	Myosin regulatory light chain 11	0.9428	0.9978	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	292817.47	0.0	622189.0	0.0	0.0	0.0	0.0	0.0	
sp|Q96EE4|CC126_HUMAN	Q96EE4	CC126_HUMAN	CCDC126	140	Homo sapiens	1:Experimental evidence at protein level	Coiled-coil domain-containing protein 126	0.9044	0.9962	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	378874.8	166517.2	213657.0	69997.02	0.0	0.0	0.0	0.0	
sp|Q96FE5|LIGO1_HUMAN	Q96FE5	LIGO1_HUMAN	LINGO1	620	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1	1.0	0.993	2	2	2	2	0	0	2	0	0	0	2	0	0	0	2	0	1344300.8	693310.06	1442696.6	1509817.0	747600.75	0.0	799591.6	834536.06	
sp|Q96FE7|P3IP1_HUMAN	Q96FE7	P3IP1_HUMAN	PIK3IP1	263	Homo sapiens	1:Experimental evidence at protein level	Phosphoinositide-3-kinase-interacting protein 1	0.8878	0.9955	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	7797302.0	7802114.0	7327503.0	9906481.0	0.0	0.0	0.0	0.0	
sp|Q96GW7|PGCB_HUMAN	Q96GW7	PGCB_HUMAN	BCAN	911	Homo sapiens	1:Experimental evidence at protein level	Brevican core protein	1.0	0.9989	7	26	26	27	7	6	6	7	7	6	6	7	8	6	6	7	1.9357184E7	1.9974738E7	1.7935582E7	1.8566026E7	1.0258635E7	1.0654241E7	9681809.0	1.0975506E7	
sp|Q96ID5|IGS21_HUMAN	Q96ID5	IGS21_HUMAN	IGSF21	467	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin superfamily member 21	0.937	0.9976	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1270384.0	1005663.56	1270343.9	1009560.44	0.0	0.0	0.0	0.0	
sp|Q96IY4|CBPB2_HUMAN	Q96IY4	CBPB2_HUMAN	CPB2	423	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase B2	1.0	0.999	5	9	9	9	5	2	1	1	5	2	1	1	5	2	1	1	2727493.0	2713789.2	2818748.5	2285867.5	1342354.4	1376110.1	1350435.9	1218667.1	
sp|Q96JF0|SIAT2_HUMAN	Q96JF0	SIAT2_HUMAN	ST6GAL2	529	Homo sapiens	1:Experimental evidence at protein level	Beta-galactoside alpha-2,6-sialyltransferase 2	1.0	0.9968	2	4	4	4	2	1	1	0	2	1	1	0	2	1	1	0	1399887.0	1946219.2	1674835.9	2203262.5	817397.94	1150512.8	1031519.0	1370121.8	
sp|Q96KN2|CNDP1_HUMAN	Q96KN2	CNDP1_HUMAN	CNDP1	507	Homo sapiens	1:Experimental evidence at protein level	Beta-Ala-His dipeptidase	1.0	0.999	21	100	100	100	26	24	25	25	26	24	25	25	26	24	25	25	5.060952E7	4.470914E7	6.1209788E7	4.6933872E7	2.2605212E7	2.1120202E7	2.1945338E7	2.0759186E7	
sp|Q96PD5|PGRP2_HUMAN	Q96PD5	PGRP2_HUMAN	PGLYRP2	576	Homo sapiens	1:Experimental evidence at protein level	N-acetylmuramoyl-L-alanine amidase	1.0	0.999	7	19	19	19	6	5	4	4	6	5	4	4	6	5	4	4	8749065.0	7251761.0	5262640.0	5701259.0	3117266.2	2732516.0	1998672.4	2165869.8	
sp|Q96PQ0|SORC2_HUMAN	Q96PQ0	SORC2_HUMAN	SORCS2	1159	Homo sapiens	1:Experimental evidence at protein level	VPS10 domain-containing receptor SorCS2	0.7546	0.9885	1	3	3	3	0	1	1	1	0	1	1	1	0	1	1	1	359625.28	466033.75	456578.75	566075.06	0.0	0.0	0.0	0.0	
